order_id,item_id,product_id,quantity,list_price,discount,Extract_time,Source,exchange_rate,list_price_egp
779,3,47,1,5299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,253614.59148099998
779,4,8,1,1799.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,86132.941481
779,5,85,1,329.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
780,1,32,1,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
781,1,109,2,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
781,2,7,2,3999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
781,3,57,2,1999.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,95703.321481
782,1,20,2,599.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
782,2,57,1,1999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,95703.321481
782,3,99,1,299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
782,4,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
783,1,92,1,209.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
783,2,22,2,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
783,3,94,1,249.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,11962.496481
783,4,29,1,999.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
784,1,22,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
784,2,72,2,619.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,29667.699481
784,3,16,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
785,1,59,2,2599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,124414.46148099999
785,2,40,1,4999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
785,3,25,1,499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
786,1,80,1,761.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,36462.669281
787,1,51,2,6499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,311036.871481
787,2,66,2,250.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12010.348381
788,1,48,1,1499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,71777.371481
788,2,19,1,449.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
788,3,13,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
789,1,100,2,489.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
789,2,93,2,209.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
790,1,62,2,3499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
790,2,91,1,349.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
791,1,54,1,3199.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,153125.601481
791,2,25,2,499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
792,1,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
792,2,39,1,1499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,71777.371481
792,3,56,1,5499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,263184.971481
792,4,30,1,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
792,5,2,1,749.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
793,1,60,1,1559.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,74648.485481
793,2,95,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
793,3,75,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
794,1,41,2,1469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,70341.814481
794,2,68,1,449.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
794,3,17,1,429.0,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
794,4,28,1,2499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,119629.27148099999
795,1,95,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
795,2,99,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
796,1,6,2,469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
797,1,11,1,1680.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
797,2,69,1,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
797,3,74,1,439.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21054.357481
797,4,54,2,3199.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,153125.601481
797,5,62,2,3499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
798,1,23,1,299.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
798,2,90,1,209.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
798,3,91,2,349.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
798,4,42,1,2299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,110058.89148099998
798,5,26,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
799,1,5,2,1320.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
799,2,34,2,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
799,3,29,2,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
799,4,63,1,3499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
799,5,58,2,4999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
800,1,65,2,346.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,16604.130781
800,2,54,1,3199.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,153125.601481
800,3,6,2,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
800,4,52,1,875.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,41917.785881
800,5,95,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
801,1,101,1,339.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16269.167481
802,1,30,1,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
802,2,36,2,832.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,39860.154181
802,3,40,1,4999.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
802,4,28,1,2499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,119629.27148099999
803,1,111,1,470.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22537.766381
803,2,52,2,875.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,41917.785881
803,3,102,1,489.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
804,1,89,2,209.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
804,2,53,1,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
804,3,50,2,5999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,287110.92148099997
805,1,24,1,549.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
805,2,33,2,469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
805,3,62,2,3499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
805,4,32,1,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
805,5,6,2,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
806,1,93,2,209.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
806,2,97,1,349.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
806,3,77,2,799.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,38281.041481
806,4,82,2,659.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,31581.775481
806,5,91,2,349.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
807,1,21,2,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
807,2,6,1,469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
807,3,3,2,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
807,4,9,2,2999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
807,5,16,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
808,1,96,2,349.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
808,2,18,1,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
808,3,85,1,329.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
808,4,19,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
809,1,78,1,647.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,31007.552681
809,2,26,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
809,3,92,2,209.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
810,1,103,2,551.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26413.770281
810,2,100,1,489.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
810,3,56,1,5499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,263184.971481
810,4,22,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
811,1,45,2,869.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,41630.674481
811,2,54,1,3199.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,153125.601481
811,3,70,1,659.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,31581.775481
811,4,66,1,250.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12010.348381
812,1,76,2,299.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
812,2,40,1,4999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
813,1,96,2,349.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
813,2,85,2,329.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
813,3,33,2,469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
813,4,26,2,599.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
813,5,71,2,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
814,1,69,2,416.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
814,2,100,1,489.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
814,3,65,1,346.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,16604.130781
815,1,105,2,533.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,25552.436081
815,2,102,2,489.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
815,4,23,1,299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
816,1,75,2,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
816,2,64,2,489.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
817,1,85,1,329.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
817,2,105,2,533.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,25552.436081
817,3,48,2,1499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,71777.371481
818,1,103,1,551.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26413.770281
818,2,44,2,539.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,25839.547481
818,3,19,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
818,4,48,2,1499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,71777.371481
819,1,94,1,249.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,11962.496481
820,1,107,1,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
821,1,102,1,489.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
821,2,70,2,659.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,31581.775481
821,3,6,1,469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
821,4,107,1,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
822,1,53,1,749.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
822,2,72,1,619.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,29667.699481
823,1,56,2,5499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,263184.971481
823,3,81,1,1099.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,52636.611481
824,1,92,2,209.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
825,1,19,1,449.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
825,2,30,2,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
826,1,45,2,869.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,41630.674481
826,2,36,1,832.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,39860.154181
827,1,43,1,5299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,253614.59148099998
827,2,41,1,1469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,70341.814481
827,3,28,1,2499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,119629.27148099999
827,4,108,1,449.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
828,1,25,2,499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
828,2,24,1,549.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
828,3,55,2,2699.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,129199.651481
829,1,103,1,551.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26413.770281
829,2,105,2,533.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,25552.436081
830,1,85,2,329.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
830,2,100,2,489.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
830,3,96,2,349.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
831,1,67,1,250.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12010.348381
831,2,11,1,1680.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
831,3,68,1,449.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
832,1,54,1,3199.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,153125.601481
832,2,45,1,869.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,41630.674481
832,3,27,1,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
832,4,16,2,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
833,1,20,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
834,1,54,1,3199.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,153125.601481
834,2,21,1,269.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
834,3,78,1,647.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,31007.552681
835,1,65,2,346.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16604.130781
835,2,82,1,659.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,31581.775481
835,3,2,1,749.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
836,1,108,2,449.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
837,1,51,1,6499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,311036.871481
837,2,97,1,349.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
838,1,28,1,2499.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,119629.27148099999
838,2,10,1,1549.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,74122.5931
838,3,100,2,489.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
838,4,65,2,346.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16604.130781
839,1,55,1,2699.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,129199.651481
839,2,85,1,329.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
839,3,58,2,4999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
840,1,27,1,999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
840,2,43,1,5299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,253614.59148099998
840,3,106,2,449.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
841,1,22,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
841,2,9,1,2999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,143555.221481
841,3,11,1,1680.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,80438.56538100001
841,4,90,2,209.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
841,5,100,1,489.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
842,1,81,2,1099.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,52636.611481
842,2,42,1,2299.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,110058.89148099998
843,1,72,1,619.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,29667.699481
843,2,75,2,599.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
843,3,81,1,1099.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,52636.611481
843,4,23,2,299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
844,1,79,2,402.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,19283.837181
844,2,12,1,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
844,4,48,1,1499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,71777.371481
844,5,63,2,3499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
845,1,16,2,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
845,2,75,1,599.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
845,3,26,2,599.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,28710.661481
845,4,73,2,749.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
846,1,46,2,1409.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,67470.700481
846,2,47,1,5299.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,253614.59148099998
846,3,71,1,416.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
846,4,72,2,619.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,29667.699481
846,5,103,2,551.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26413.770281
847,1,61,2,4999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
848,1,93,1,209.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
848,2,100,2,489.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
848,4,41,2,1469.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,70341.814481
849,1,109,1,416.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
850,1,101,2,339.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16269.167481
850,2,5,2,1320.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
850,3,37,1,379.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,18183.243481
851,1,30,1,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
851,2,93,1,209.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
852,1,46,2,1409.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,67470.700481
853,1,99,1,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
853,2,58,2,4999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
853,3,42,2,2299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,110058.89148099998
853,4,45,1,869.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,41630.674481
853,5,6,1,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
855,1,18,1,449.0,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
855,2,93,2,209.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
855,3,89,1,209.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
856,1,38,2,549.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
857,1,29,1,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
858,1,45,2,869.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,41630.674481
858,2,5,1,1320.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
858,3,14,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
858,4,73,2,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
859,1,38,2,549.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
859,2,13,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
859,3,14,2,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
859,4,71,2,416.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
859,5,36,2,832.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,39860.154181
860,1,6,1,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
860,2,24,2,549.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
860,3,25,1,499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23925.471481
860,4,58,2,4999.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,239259.021481
860,5,95,2,299.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
861,1,14,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
861,2,62,1,3499.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
862,1,85,1,329.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,15790.648481
862,2,99,1,299.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,14355.091481000001
862,3,49,2,3499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
863,1,93,2,209.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,10048.420481000001
864,1,37,1,379.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,18183.243481
864,2,65,2,346.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,16604.130781
864,3,13,1,269.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
865,1,109,2,416.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
865,2,34,1,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
866,2,67,2,250.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12010.348381
866,3,80,1,761.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,36462.669281
866,4,13,2,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
867,1,101,1,339.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,16269.167481
868,1,46,1,1409.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,67470.700481
869,1,7,1,3999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,191407.12148099998
869,2,106,2,449.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
869,3,33,1,469.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
869,4,55,2,2699.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,129199.651481
869,5,65,2,346.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,16604.130781
870,1,63,1,3499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
871,1,106,1,449.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,21532.876481
871,2,38,1,549.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26318.066481
871,3,30,2,999.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
871,4,107,2,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
872,1,62,2,3499.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,167481.171481
872,2,53,1,749.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
873,1,32,2,469.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
874,1,56,1,5499.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,263184.971481
874,2,27,2,999.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,47851.421481
874,3,73,1,749.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
874,4,77,2,799.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,38281.041481
875,1,5,2,1320.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,63211.881381
875,2,15,2,529.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,25361.028481
875,3,14,1,269.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
875,4,111,1,470.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22537.766381
876,1,17,2,429.0,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,20528.4651
876,2,66,2,250.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,12010.348381
876,3,96,1,349.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,16747.686481
876,4,107,2,416.99,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,19953.763781
877,1,73,1,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
877,2,103,1,551.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,26413.770281
878,1,103,1,551.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,26413.770281
878,2,13,1,269.99,0.1,2024-05-02 11:55:01.355526,postgres,47.8519,12919.534481
878,3,6,2,469.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,22489.914481
878,4,18,2,449.0,0.05,2024-05-02 11:55:01.355526,postgres,47.8519,21485.5031
879,1,100,2,489.99,0.2,2024-05-02 11:55:01.355526,postgres,47.8519,23446.952481
879,2,2,2,749.99,0.07,2024-05-02 11:55:01.355526,postgres,47.8519,35888.446481
